Cust_Id,Calendar_Dt,Amt_LE
5818154,11/20/2019,0.1
5818154,11/21/2019,0.1
5818154,11/22/2019,0.1
5818154,11/25/2019,0.1
5818154,11/26/2019,0.1
5818154,11/27/2019,0.1
5818154,11/29/2019,0.19
5818154,11/30/2019,0.1
5818154,12/1/2019,0.1
5818154,12/2/2019,0.19
5818154,12/4/2019,0.19
5818154,12/5/2019,0.19
5818154,12/6/2019,0.1
5818154,12/8/2019,0.1
5818154,12/9/2019,0.1
5818154,12/10/2019,0.57
5818154,12/12/2019,0.1
5818154,12/13/2019,0.38
5818154,12/14/2019,0.01
5818154,12/16/2019,0.02
5818154,12/17/2019,0.19
5818154,12/18/2019,0.19
5818154,12/19/2019,0.1
5818154,12/20/2019,0.29
5818154,12/22/2019,0.1
5818154,12/23/2019,0.1
5818154,12/25/2019,0.1
5818154,12/28/2019,0.1
5818154,12/30/2019,0.1
5827955,11/3/2019,0.32
5827955,11/8/2019,0.32
5827955,11/23/2019,0.96
5827955,12/6/2019,0.64
5827955,12/15/2019,0
5827955,12/17/2019,0.06
5827955,12/22/2019,2.27
5827955,12/28/2019,0.32
5827955,12/29/2019,1.92
5838419,12/4/2019,66.76
5838419,12/6/2019,1.75
5838419,12/8/2019,3.91
5838419,12/9/2019,11.27
5838419,12/11/2019,1.61
5838419,12/12/2019,4.41
5838419,12/16/2019,59.64
5838419,12/18/2019,10.27
5838419,12/19/2019,18.54
5838419,12/23/2019,2.74
5838419,12/25/2019,0.11
5838419,12/29/2019,1.76
5838419,12/31/2019,0.98
5886066,11/4/2019,0.98
5886066,11/5/2019,22.47
5886066,11/7/2019,78.85
5886066,11/9/2019,3.84
5886066,11/14/2019,1.17
5886066,11/15/2019,2.65
5886066,11/17/2019,1.66
5886066,11/18/2019,0.29
5886066,11/19/2019,15.93
5886066,11/20/2019,0.29
5886066,11/21/2019,8.41
5886066,11/22/2019,56.27
5886066,11/24/2019,5.67
5886066,11/25/2019,19.44
5886066,11/26/2019,5.32
5886066,11/27/2019,5.22
5886066,11/28/2019,4.5
5886066,11/29/2019,15.18
5886066,11/30/2019,5.02
5886066,12/1/2019,27.88
5886066,12/3/2019,6.76
5886066,12/4/2019,9.61
5886066,12/5/2019,2.26
5886066,12/7/2019,0.49
5886066,12/8/2019,0.69
5886066,12/11/2019,1.27
5886066,12/12/2019,1.77
5886066,12/13/2019,0.1
5886066,12/15/2019,1.86
5886066,12/16/2019,3.14
5886066,12/17/2019,0.59
5886066,12/18/2019,2.56
5886066,12/19/2019,2.06
5886066,12/20/2019,2.26
5886066,12/21/2019,9.5
5886066,12/22/2019,3.04
5886066,12/23/2019,9.78
5886066,12/24/2019,10.07
5886066,12/26/2019,8.14
5886066,12/27/2019,7.47
5886066,12/28/2019,16.06
5886066,12/29/2019,13.54
5886066,12/30/2019,22.2
5886066,12/31/2019,7.56
5896130,11/21/2019,2.08
5896130,11/23/2019,56.43
5896130,11/24/2019,0.29
5896130,11/26/2019,97.61
5896130,11/27/2019,0.19
5950224,11/2/2019,139.11
5950224,11/3/2019,72.94
5950224,11/4/2019,258.15
5950224,11/5/2019,240.43
5950224,11/6/2019,102.62
5950224,11/8/2019,0.59
5950224,11/15/2019,28.93
5950224,11/21/2019,0.1
5950224,11/26/2019,0.1
5950224,12/1/2019,0.1
5950224,12/3/2019,0.1
5950224,12/4/2019,0.29
5950224,12/5/2019,8.31
5950224,12/6/2019,20.69
5950224,12/7/2019,9.3
5950224,12/9/2019,31.98
5950224,12/10/2019,48.14
5950224,12/11/2019,1.28
5950224,12/13/2019,0.2
5950224,12/15/2019,205.68
5950224,12/16/2019,162.56
5950224,12/17/2019,27.16
5950224,12/18/2019,93.26
5950224,12/19/2019,67.96
5950224,12/21/2019,1.86
5950224,12/29/2019,0.2
5950224,12/31/2019,71.22
5960923,11/27/2019,605.17
5960923,11/28/2019,420.8
5960923,11/29/2019,28.19
5960923,11/30/2019,878.68
5960923,12/1/2019,668.39
5960923,12/2/2019,64.72
5960923,12/3/2019,0.11
5960923,12/18/2019,87.83
